1.639230385658014377e+00,4.649859797039736620e+00,5.106378607715512885e+00,2.478591060457211892e+00,1.919745029609309483e+00,1.415664152540250464e+00,4.138606023104818288e-01,1.391290561404674719e-01,1.264246888091793419e+00,1.606614161455721002e+00,7.937023423786799814e-01,4.723020109114404619e+00
1.391362561955198363e-01,5.945022805326809490e-01,4.345928400516929635e-01,9.232524966628949947e-01,2.039529403860945167e-01,3.867523590543246459e-01,0.000000000000000000e+00,2.120955582774473186e-02,2.021134578979745244e-01,4.475843861277687408e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.766999999999999460e+00,1.029599999999999937e+01,1.029599999999999937e+01,8.829000999999999877e+00,8.820999999999999730e+00,8.250999999999999446e+00,6.474999999999999645e+00,5.862000000000000099e+00,8.204000999999999877e+00,8.496999999999999886e+00,7.100999999999999979e+00,1.064400000000000013e+01
